           2 CAL_SCALNAME
           7 CAL_SDAYNAME1
           8 CAL_SDAYNAME2
           9 CAL_SDAYNAME3
          16 CAL_SDAYNAME4
          16 CAL_SDAYNAME5
          16 CAL_SDAYNAME6
          16 CAL_SDAYNAME7
           4 CAL_SERASTRING
           6 CAL_SLONGDATE
          21 CAL_SMONTHNAME1
          32 CAL_SMONTHNAME10
          32 CAL_SMONTHNAME11
          32 CAL_SMONTHNAME12
          33 CAL_SMONTHNAME13
          22 CAL_SMONTHNAME2
          23 CAL_SMONTHNAME3
          24 CAL_SMONTHNAME4
          25 CAL_SMONTHNAME5
          32 CAL_SMONTHNAME6
          32 CAL_SMONTHNAME7
          32 CAL_SMONTHNAME8
          32 CAL_SMONTHNAME9
           5 CAL_SSHORTDATE
           4 CAL_TAIWAN
           7 CAL_THAI
         128 CAPSLOCK_ON
           2 CA_LOG_FILTER
           1 CA_NEGATIVE
           4 CBM_INIT
           8 CBN_CLOSEUP
           2 CBN_DBLCLK
           7 CBN_DROPDOWN
           5 CBN_EDITCHANGE
           6 CBN_EDITUPDATE
           4 CBN_KILLFOCUS
           1 CBN_SELCHANGE
          10 CBN_SELENDCANCEL
           9 CBN_SELENDOK
           3 CBN_SETFOCUS
         110 CBR_110
      115200 CBR_115200
        1200 CBR_1200
      128000 CBR_128000
       14400 CBR_14400
       19200 CBR_19200
        2400 CBR_2400
      256000 CBR_256000
         300 CBR_300
       38400 CBR_38400
        4800 CBR_4800
       56000 CBR_56000
       57600 CBR_57600
         600 CBR_600
        9600 CBR_9600
          64 CBS_AUTOHSCROLL
        2048 CBS_DISABLENOSCROLL
           2 CBS_DROPDOWN
           3 CBS_DROPDOWNLIST
         512 CBS_HASSTRINGS
       16384 CBS_LOWERCASE
        1024 CBS_NOINTEGRALHEIGHT
         128 CBS_OEMCONVERT
          16 CBS_OWNERDRAWFIXED
          32 CBS_OWNERDRAWVARIABLE
           1 CBS_SIMPLE
         256 CBS_SORT
        8192 CBS_UPPERCASE
         323 CB_ADDSTRING
         324 CB_DELETESTRING
         325 CB_DIR
          _2 CB_ERRSPACE
         332 CB_FINDSTRING
         344 CB_FINDSTRINGEXACT
         326 CB_GETCOUNT
         327 CB_GETCURSEL
         338 CB_GETDROPPEDCONTROLRECT
         343 CB_GETDROPPEDSTATE
         352 CB_GETDROPPEDWIDTH
         320 CB_GETEDITSEL
         342 CB_GETEXTENDEDUI
         352 CB_GETHORIZONTALEXTENT
         336 CB_GETITEMDATA
         340 CB_GETITEMHEIGHT
         328 CB_GETLBTEXT
         329 CB_GETLBTEXTLEN
         346 CB_GETLOCALE
         352 CB_GETTOPINDEX
         353 CB_INITSTORAGE
         330 CB_INSERTSTRING
         321 CB_LIMITTEXT
         354 CB_MSGMAX
         347 CB_MSGMAX
           0 CB_OKAY
         331 CB_RESETCONTENT
         333 CB_SELECTSTRING
         334 CB_SETCURSEL
         352 CB_SETDROPPEDWIDTH
         322 CB_SETEDITSEL
         341 CB_SETEXTENDEDUI
         352 CB_SETHORIZONTALEXTENT
         337 CB_SETITEMDATA
         339 CB_SETITEMHEIGHT
         345 CB_SETLOCALE
         352 CB_SETTOPINDEX
         335 CB_SHOWDROPDOWN
       20480 CCERR_CHOOSECOLORCODES
          32 CCHDEVICENAME
          32 CCHFORMNAME
         256 CC_ANYCOLOR
           4 CC_CHORD
           1 CC_CIRCLES
           8 CC_ELLIPSES
          16 CC_ENABLEHOOK
          32 CC_ENABLETEMPLATE
          64 CC_ENABLETEMPLATEHANDLE
           2 CC_FULLOPEN
         128 CC_INTERIORS
           0 CC_NONE
           2 CC_PIE
           4 CC_PREVENTFULLOPEN
           1 CC_RGBINIT
         256 CC_ROUNDRECT
           8 CC_SHOWHELP
         128 CC_SOLIDCOLOR
          32 CC_STYLED
          16 CC_WIDE
          64 CC_WIDESTYLED
       65535 CDERR_DIALOGFAILURE
           6 CDERR_FINDRESFAILURE
           0 CDERR_GENERALCODES
           2 CDERR_INITIALIZATION
           7 CDERR_LOADRESFAILURE
           5 CDERR_LOADSTRFAILURE
           8 CDERR_LOCKRESFAILURE
           9 CDERR_MEMALLOCFAILURE
          10 CDERR_MEMLOCKFAILURE
           4 CDERR_NOHINSTANCE
          11 CDERR_NOHOOK
           3 CDERR_NOTEMPLATE
          12 CDERR_REGISTERMSGFAIL
           1 CDERR_STRUCTSIZE
           4 CDS_FULLSCREEN
           8 CDS_GLOBAL
   268435456 CDS_NORESET
  1073741824 CDS_RESET
   536870912 CDS_SETRECT
          16 CDS_SET_PRIMARY
           2 CDS_TEST
           1 CDS_UPDATEREGISTRY
           2 CD_LBSELADD
           0 CD_LBSELCHANGE
           1 CD_LBSELSUB
          16 CE_BREAK
        2048 CE_DNS
           8 CE_FRAME
        1024 CE_IOE
       32768 CE_MODE
        4096 CE_OOP
           2 CE_OVERRUN
         512 CE_PTO
           1 CE_RXOVER
           4 CE_RXPARITY
         256 CE_TXFULL
        8192 CFERR_CHOOSEFONTCODES
        8194 CFERR_MAXLESSTHANMIN
        8193 CFERR_NOFONTS
          64 CFS_CANDIDATEPOS
           0 CFS_DEFAULT
         128 CFS_EXCLUDE
          32 CFS_FORCE_POSITION
           2 CFS_POINT
           1 CFS_RECT
           0 CF_ACCEPT
        1024 CF_ANSIONLY
         512 CF_APPLY
           2 CF_BITMAP
           2 CF_DEFER
           8 CF_DIB
           5 CF_DIF
         130 CF_DSPBITMAP
         142 CF_DSPENHMETAFILE
         131 CF_DSPMETAFILEPICT
         129 CF_DSPTEXT
         256 CF_EFFECTS
           8 CF_ENABLEHOOK
          16 CF_ENABLETEMPLATE
          32 CF_ENABLETEMPLATEHANDLE
          14 CF_ENHMETAFILE
       16384 CF_FIXEDPITCHONLY
       65536 CF_FORCEFONTEXIST
         768 CF_GDIOBJFIRST
        1023 CF_GDIOBJLAST
          15 CF_HDROP
          64 CF_INITTOLOGFONTSTRUCT
        8192 CF_LIMITSIZE
          16 CF_LOCALE
          17 CF_MAX
           3 CF_METAFILEPICT
      524288 CF_NOFACESEL
     8388608 CF_NOSCRIPTSEL
        4096 CF_NOSIMULATIONS
     2097152 CF_NOSIZESEL
     1048576 CF_NOSTYLESEL
        2048 CF_NOVECTORFONTS
    16777216 CF_NOVERTFONTS
           7 CF_OEMTEXT
         128 CF_OWNERDISPLAY
           9 CF_PALETTE
          10 CF_PENDATA
           2 CF_PRINTERFONTS
         512 CF_PRIVATEFIRST
         767 CF_PRIVATELAST
           1 CF_REJECT
          11 CF_RIFF
      131072 CF_SCALABLEONLY
           1 CF_SCREENFONTS
     4194304 CF_SELECTSCRIPT
           4 CF_SHOWHELP
           4 CF_SYLK
           1 CF_TEXT
           6 CF_TIFF
      262144 CF_TTONLY
          13 CF_UNICODETEXT
         128 CF_USESTYLE
          12 CF_WAVE
       32768 CF_WYSIWYG
         136 CHINESEBIG5_CHARSET
          36 CLIPCAPS
           1 CLIP_CHARACTER_PRECIS
           0 CLIP_DEFAULT_PRECIS
           8 CLIP_EMBEDDED
           1 CLIP_LH_ANGLES
          16 CLIP_MASK
           2 CLIP_STROKE_PRECIS
        4097 CLIP_TO_PATH
           2 CLIP_TT_ALWAYS
        4112 CLOSECHANNEL
           9 CLRBREAK
           6 CLRDTR
           4 CLRRTS
           0 CM_IN_GAMUT
         255 CM_OUT_OF_GAMUT
           3 COLORONCOLOR
         108 COLORRES
          21 COLOR_3DDKSHADOW
          22 COLOR_3DLIGHT
          10 COLOR_ACTIVEBORDER
           2 COLOR_ACTIVECAPTION
         100 COLOR_ADJ_MAX
        _100 COLOR_ADJ_MIN
          12 COLOR_APPWORKSPACE
           1 COLOR_BACKGROUND
          15 COLOR_BTNFACE
          20 COLOR_BTNHIGHLIGHT
          16 COLOR_BTNSHADOW
          18 COLOR_BTNTEXT
           9 COLOR_CAPTIONTEXT
          17 COLOR_GRAYTEXT
          13 COLOR_HIGHLIGHT
          14 COLOR_HIGHLIGHTTEXT
          11 COLOR_INACTIVEBORDER
           3 COLOR_INACTIVECAPTION
          19 COLOR_INACTIVECAPTIONTEXT
          24 COLOR_INFOBK
          23 COLOR_INFOTEXT
           4 COLOR_MENU
           7 COLOR_MENUTEXT
           0 COLOR_SCROLLBAR
           5 COLOR_WINDOW
           6 COLOR_WINDOWFRAME
           8 COLOR_WINDOWTEXT
  _415435474 COMMPROP_INITIALIZED
